#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
1.450000000000000000e+02 7.200000000000000000e+01 5.046909300857799770e-06 -6.089962899999999735e+01 1.608618281386147576e-06 -1.103984800000000064e+02
1.450000000000000000e+02 7.500000000000000000e+01 5.011993510494092956e-06 -5.719758399999999909e+01 1.559891889471491570e-06 -1.043072099999999978e+02
1.450000000000000000e+02 7.800000000000000000e+01 4.967324133514266787e-06 -5.332446199999999692e+01 1.505955018225480329e-06 -9.804778699999999958e+01
1.450000000000000000e+02 8.100000000000000000e+01 4.920899551135720444e-06 -4.928552100000000280e+01 1.445537957398650458e-06 -9.164887699999999882e+01
1.450000000000000000e+02 8.400000000000000000e+01 4.881159509188592237e-06 -4.511105100000000334e+01 1.377190442173421712e-06 -8.508604300000000364e+01
1.450000000000000000e+02 8.700000000000000000e+01 4.856081869806949821e-06 -4.085944099999999679e+01 1.299867244330218138e-06 -7.826248300000000313e+01
1.450000000000000000e+02 9.000000000000000000e+01 4.852259287846222676e-06 -3.661411300000000324e+01 1.213692029857208472e-06 -7.099054700000000651e+01
1.460000000000000000e+02 -9.000000000000000000e+01 4.169927459436256973e-06 1.336955299999999909e+02 6.576570801992900406e-07 1.041525400000000019e+02
1.460000000000000000e+02 -8.700000000000000000e+01 4.182620868822072031e-06 1.364160200000000032e+02 6.562419665676473253e-07 1.236779700000000020e+02
1.460000000000000000e+02 -8.400000000000000000e+01 4.201955995550044877e-06 1.387357299999999896e+02 7.133883289624537137e-07 1.401676899999999932e+02
1.460000000000000000e+02 -8.100000000000000000e+01 4.226681276506584958e-06 1.406311300000000131e+02 8.012960465209040988e-07 1.518032100000000071e+02
1.460000000000000000e+02 -7.800000000000000000e+01 4.255415782883951537e-06 1.421094799999999907e+02 8.919982451935626786e-07 1.590609900000000039e+02
1.460000000000000000e+02 -7.500000000000000000e+01 4.286817549779672021e-06 1.432086899999999901e+02 9.660753478575746840e-07 1.629226400000000012e+02
1.460000000000000000e+02 -7.200000000000000000e+01 4.319654381434660802e-06 1.439939300000000060e+02 1.012559377270242234e-06 1.640970599999999990e+02
1.460000000000000000e+02 -6.900000000000000000e+01 4.352667573203728215e-06 1.445518700000000081e+02 1.027615153809427788e-06 1.629453200000000095e+02
1.460000000000000000e+02 -6.600000000000000000e+01 4.384398293084915431e-06 1.449825800000000129e+02 1.013766649799165605e-06 1.595702699999999936e+02
1.460000000000000000e+02 -6.300000000000000000e+01 4.413087109209282228e-06 1.453906800000000032e+02 9.793073183616178050e-07 1.539372299999999996e+02
1.460000000000000000e+02 -6.000000000000000000e+01 4.436627839073892494e-06 1.458766799999999932e+02 9.370591376351031805e-07 1.460537899999999922e+02
1.460000000000000000e+02 -5.700000000000000000e+01 4.452680154972580549e-06 1.465292800000000000e+02 9.013749822151457835e-07 1.362390000000000043e+02
1.460000000000000000e+02 -5.400000000000000000e+01 4.458882212338920803e-06 1.474200500000000034e+02 8.827769807595760256e-07 1.253497399999999971e+02
1.460000000000000000e+02 -5.100000000000000000e+01 4.453080027249742001e-06 1.486002799999999979e+02 8.822892749421668784e-07 1.146487900000000053e+02
1.460000000000000000e+02 -4.800000000000000000e+01 4.433518244680689752e-06 1.501010300000000086e+02 8.899979370842334921e-07 1.052819999999999965e+02
1.460000000000000000e+02 -4.500000000000000000e+01 4.398934546659178924e-06 1.519328600000000051e+02 8.893843845220823179e-07 9.789467000000000496e+01
1.460000000000000000e+02 -4.200000000000000000e+01 4.348575352807981043e-06 1.540907799999999952e+02 8.635609591000675422e-07 9.272163899999999614e+01
1.460000000000000000e+02 -3.900000000000000000e+01 4.282131500839498131e-06 1.565570199999999943e+02 7.997670362769615780e-07 8.995611599999999441e+01
1.460000000000000000e+02 -3.600000000000000000e+01 4.199687735775606765e-06 1.593058599999999956e+02 6.921416756052532063e-07 9.023182199999999398e+01
1.460000000000000000e+02 -3.300000000000000000e+01 4.101686846462882307e-06 1.623095899999999858e+02 5.452981195081926088e-07 9.563315699999999708e+01
1.460000000000000000e+02 -3.000000000000000000e+01 3.989045591813914114e-06 1.655427099999999996e+02 3.877568690410303261e-07 1.128343500000000006e+02
1.460000000000000000e+02 -2.700000000000000000e+01 3.863265004251249063e-06 1.689855699999999956e+02 3.235120785529592384e-07 1.534097500000000025e+02
1.460000000000000000e+02 -2.400000000000000000e+01 3.726636214391195709e-06 1.726268799999999999e+02 4.703579620461157592e-07 -1.696382900000000120e+02
1.460000000000000000e+02 -2.100000000000000000e+01 3.582386998006902314e-06 1.764632599999999911e+02 7.341942856523215840e-07 -1.542118100000000140e+02
1.460000000000000000e+02 -1.800000000000000000e+01 3.434748954421466481e-06 -1.795039099999999905e+02 1.031072016077290792e-06 -1.478921899999999994e+02
1.460000000000000000e+02 -1.500000000000000000e+01 3.288853283967686031e-06 -1.752736600000000067e+02 1.326865799138046548e-06 -1.450773000000000081e+02
1.460000000000000000e+02 -1.200000000000000000e+01 3.150460218055437941e-06 -1.708538100000000099e+02 1.601636656854365321e-06 -1.438580399999999884e+02
1.460000000000000000e+02 -9.000000000000000000e+00 3.025502387630434297e-06 -1.662702500000000043e+02 1.841147149965370729e-06 -1.434809199999999976e+02
1.460000000000000000e+02 -6.000000000000000000e+00 2.919506859627473705e-06 -1.615740700000000061e+02 2.035389360410262497e-06 -1.436079200000000071e+02
1.460000000000000000e+02 -3.000000000000000000e+00 2.837001072652949512e-06 -1.568439600000000098e+02 2.178261422038786057e-06 -1.440763599999999940e+02
1.460000000000000000e+02 -1.272221899999999966e-14 2.781035290722439947e-06 -1.521793099999999868e+02 2.267581995219157193e-06 -1.448077900000000113e+02
1.460000000000000000e+02 3.000000000000000000e+00 2.752938440003189965e-06 -1.476845800000000111e+02 2.304896879841392085e-06 -1.457686400000000049e+02
1.460000000000000000e+02 6.000000000000000000e+00 2.752396519535472499e-06 -1.434489000000000090e+02 2.295054483818411291e-06 -1.469509299999999996e+02
1.460000000000000000e+02 9.000000000000000000e+00 2.777777782685399563e-06 -1.395280500000000075e+02 2.245600519000424808e-06 -1.483604100000000017e+02
1.460000000000000000e+02 1.200000000000000000e+01 2.826568403933098710e-06 -1.359350799999999992e+02 2.166002731653681531e-06 -1.500067999999999984e+02
1.460000000000000000e+02 1.500000000000000000e+01 2.895826246171572875e-06 -1.326421799999999962e+02 2.066788326849405125e-06 -1.518920599999999865e+02
1.460000000000000000e+02 1.800000000000000000e+01 2.982548399899796057e-06 -1.295914999999999964e+02 1.958540244722678609e-06 -1.539971799999999860e+02
1.460000000000000000e+02 2.100000000000000000e+01 3.083851806502492247e-06 -1.267090900000000033e+02 1.851017394703788384e-06 -1.562652799999999900e+02
1.460000000000000000e+02 2.400000000000000000e+01 3.197105738388859820e-06 -1.239187399999999997e+02 1.752239636263825275e-06 -1.585890300000000082e+02
1.460000000000000000e+02 2.700000000000000000e+01 3.319942026254945858e-06 -1.211531399999999934e+02 1.667851961328696709e-06 -1.608067200000000128e+02
1.460000000000000000e+02 3.000000000000000000e+01 3.450209764964529831e-06 -1.183602300000000014e+02 1.600823680269825223e-06 -1.627165400000000091e+02
1.460000000000000000e+02 3.300000000000000000e+01 3.585910946736825858e-06 -1.155072300000000070e+02 1.551513289896127315e-06 -1.641105000000000018e+02
1.460000000000000000e+02 3.600000000000000000e+01 3.725023354873612977e-06 -1.125788299999999964e+02 1.518238499251215708e-06 -1.648119000000000085e+02
1.460000000000000000e+02 3.900000000000000000e+01 3.865351561433233024e-06 -1.095754600000000067e+02 1.497969600616554161e-06 -1.647066199999999867e+02
1.460000000000000000e+02 4.200000000000000000e+01 4.004349723827035334e-06 -1.065077900000000000e+02 1.487090845070825989e-06 -1.637497899999999902e+02
1.460000000000000000e+02 4.500000000000000000e+01 4.139029292732926226e-06 -1.033924999999999983e+02 1.481936176480086515e-06 -1.619562999999999988e+02
1.460000000000000000e+02 4.800000000000000000e+01 4.265947437257151706e-06 -1.002460599999999999e+02 1.479173099269308509e-06 -1.593788600000000031e+02
1.460000000000000000e+02 5.100000000000000000e+01 4.381320261748178697e-06 -9.708156400000000019e+01 1.476025974192345006e-06 -1.560860800000000097e+02
1.460000000000000000e+02 5.400000000000000000e+01 4.481253374014975793e-06 -9.390484800000000121e+01 1.470401713033563791e-06 -1.521492299999999886e+02
1.460000000000000000e+02 5.700000000000000000e+01 4.562081084755308074e-06 -9.071302500000000180e+01 1.460968997217999334e-06 -1.476323299999999961e+02
1.460000000000000000e+02 6.000000000000000000e+01 4.620776895194701132e-06 -8.749427699999999675e+01 1.447133176069630498e-06 -1.425955800000000124e+02
1.460000000000000000e+02 6.300000000000000000e+01 4.655330299929294282e-06 -8.422773100000000568e+01 1.428897248664820450e-06 -1.370984599999999887e+02
1.460000000000000000e+02 6.600000000000000000e+01 4.665175648400596184e-06 -8.088598199999999849e+01 1.406617447360389737e-06 -1.312055400000000134e+02
1.460000000000000000e+02 6.900000000000000000e+01 4.651435466700186826e-06 -7.743688199999999711e+01 1.380662407191648271e-06 -1.249906299999999959e+02
1.460000000000000000e+02 7.200000000000000000e+01 4.617107645259852671e-06 -7.384739600000000337e+01 1.351061131497141639e-06 -1.185332999999999970e+02
1.460000000000000000e+02 7.500000000000000000e+01 4.567062973812755336e-06 -7.008888199999999813e+01 1.317267570008278015e-06 -1.119083499999999987e+02
1.460000000000000000e+02 7.800000000000000000e+01 4.507845263313862802e-06 -6.614307499999999607e+01 1.278088714348871509e-06 -1.051712299999999942e+02
1.460000000000000000e+02 8.100000000000000000e+01 4.447208591103280310e-06 -6.200960800000000006e+01 1.231885944321975281e-06 -9.833609300000000530e+01
1.460000000000000000e+02 8.400000000000000000e+01 4.393513852041634431e-06 -5.771343600000000151e+01 1.177009586237921347e-06 -9.135620900000000688e+01
1.460000000000000000e+02 8.700000000000000000e+01 4.354832947335841346e-06 -5.330961400000000339e+01 1.112393647264807981e-06 -8.410359099999999444e+01
1.460000000000000000e+02 9.000000000000000000e+01 4.338084427802813979e-06 -4.888297200000000231e+01 1.038239386049779710e-06 -7.634980899999999338e+01
1.470000000000000000e+02 -9.000000000000000000e+01 3.753111785856668356e-06 1.222237499999999955e+02 4.639428649207865647e-07 8.531092300000000250e+01
1.470000000000000000e+02 -8.700000000000000000e+01 3.754066832797686232e-06 1.249411699999999996e+02 4.431829051033490623e-07 1.110789800000000014e+02
1.470000000000000000e+02 -8.400000000000000000e+01 3.763505022946303359e-06 1.272472300000000018e+02 4.966792309563688971e-07 1.327319799999999930e+02
1.470000000000000000e+02 -8.100000000000000000e+01 3.780641523819517740e-06 1.291197899999999947e+02 5.856754231525498472e-07 1.464810099999999977e+02
1.470000000000000000e+02 -7.800000000000000000e+01 3.804472944820526175e-06 1.305691799999999887e+02 6.753392637032617414e-07 1.540148599999999988e+02
1.470000000000000000e+02 -7.500000000000000000e+01 3.833879864159163055e-06 1.316392600000000073e+02 7.461660756366298772e-07 1.573267500000000041e+02
1.470000000000000000e+02 -7.200000000000000000e+01 3.867621804590636007e-06 1.324028099999999881e+02 7.894706700666144128e-07 1.574959399999999903e+02
1.470000000000000000e+02 -6.900000000000000000e+01 3.904221960971368774e-06 1.329545599999999865e+02 8.042702418084884107e-07 1.549316900000000032e+02
1.470000000000000000e+02 -6.600000000000000000e+01 3.941840070710331128e-06 1.334013500000000079e+02 7.963197737345588800e-07 1.496678799999999967e+02
1.470000000000000000e+02 -6.300000000000000000e+01 3.978203544472347525e-06 1.338528599999999926e+02 7.775216665664058481e-07 1.416400500000000022e+02
1.470000000000000000e+02 -6.000000000000000000e+01 4.010679886191939017e-06 1.344113499999999988e+02 7.639905733857068433e-07 1.310866399999999885e+02
1.470000000000000000e+02 -5.700000000000000000e+01 4.036477165439551109e-06 1.351643400000000099e+02 7.706665335261020383e-07 1.189741800000000040e+02
1.470000000000000000e+02 -5.400000000000000000e+01 4.052896377016857300e-06 1.361801800000000071e+02 8.034992949180418319e-07 1.069249599999999987e+02
1.470000000000000000e+02 -5.100000000000000000e+01 4.057621191165156409e-06 1.375047399999999982e+02 8.553512610487189143e-07 9.641315799999999570e+01
1.470000000000000000e+02 -4.800000000000000000e+01 4.048862236063451362e-06 1.391626100000000008e+02 9.098200431118984793e-07 8.812117999999999540e+01
1.470000000000000000e+02 -4.500000000000000000e+01 4.025464490602757517e-06 1.411578900000000090e+02 9.482579665376747857e-07 8.207184499999999616e+01
1.470000000000000000e+02 -4.200000000000000000e+01 3.986814232715930514e-06 1.434776699999999892e+02 9.546913771508573089e-07 7.806637499999999363e+01
1.470000000000000000e+02 -3.900000000000000000e+01 3.932733340375642890e-06 1.460964199999999948e+02 9.181053116775972852e-07 7.600800099999999304e+01
1.470000000000000000e+02 -3.600000000000000000e+01 3.863353960239475696e-06 1.489806199999999876e+02 8.335640959088823792e-07 7.613931399999999883e+01
1.470000000000000000e+02 -3.300000000000000000e+01 3.779070552891883621e-06 1.520941899999999976e+02 7.036982969917566733e-07 7.944039100000000531e+01
1.470000000000000000e+02 -3.000000000000000000e+01 3.680548118885835118e-06 1.554039500000000089e+02 5.434680282396208847e-07 8.877442100000000380e+01
1.470000000000000000e+02 -2.700000000000000000e+01 3.568880447976451269e-06 1.588836000000000013e+02 3.992675363422059262e-07 1.116401100000000071e+02
1.470000000000000000e+02 -2.400000000000000000e+01 3.445795503943959348e-06 1.625168799999999862e+02 3.862629028611310276e-07 1.515763000000000034e+02
1.470000000000000000e+02 -2.100000000000000000e+01 3.313866433110386437e-06 1.662978500000000111e+02 5.557161266336088929e-07 -1.790853999999999928e+02
1.470000000000000000e+02 -1.800000000000000000e+01 3.176618055165407070e-06 1.702293899999999951e+02 8.080188641350722814e-07 -1.658674699999999973e+02
1.470000000000000000e+02 -1.500000000000000000e+01 3.038543793028778094e-06 1.743184899999999971e+02 1.077742476957918450e-06 -1.597988699999999938e+02
1.470000000000000000e+02 -1.200000000000000000e+01 2.904918818454130569e-06 1.785689800000000105e+02 1.335392706738501310e-06 -1.568322900000000004e+02
1.470000000000000000e+02 -9.000000000000000000e+00 2.781470767601560166e-06 -1.770278700000000072e+02 1.563711031536743231e-06 -1.554197800000000029e+02
1.470000000000000000e+02 -6.000000000000000000e+00 2.673886693514448258e-06 -1.725026799999999980e+02 1.751366345546398159e-06 -1.549022699999999872e+02
1.470000000000000000e+02 -3.000000000000000000e+00 2.587235728471204415e-06 -1.679142699999999877e+02 1.891441876146242228e-06 -1.549719499999999925e+02
1.470000000000000000e+02 -1.272221899999999966e-14 2.525460033475125739e-06 -1.633484899999999982e+02 1.981041164796303717e-06 -1.554796800000000019e+02
1.470000000000000000e+02 3.000000000000000000e+00 2.491004430653288276e-06 -1.589074400000000082e+02 2.020991560779771002e-06 -1.563572499999999934e+02
1.470000000000000000e+02 6.000000000000000000e+00 2.484657320041526090e-06 -1.546897199999999941e+02 2.015419703165706973e-06 -1.575817999999999870e+02
1.470000000000000000e+02 9.000000000000000000e+00 2.505739966335154763e-06 -1.507695400000000063e+02 1.971196865993721086e-06 -1.591562600000000032e+02
1.470000000000000000e+02 1.200000000000000000e+01 2.552401551851450780e-06 -1.471813300000000027e+02 1.897243178481947296e-06 -1.610938800000000128e+02
1.470000000000000000e+02 1.500000000000000000e+01 2.622029055924226548e-06 -1.439161400000000128e+02 1.803638512164491600e-06 -1.634039199999999994e+02
1.470000000000000000e+02 1.800000000000000000e+01 2.711549269013158339e-06 -1.409282499999999914e+02 1.700720709101450753e-06 -1.660701799999999935e+02
1.470000000000000000e+02 2.100000000000000000e+01 2.817730805285885453e-06 -1.381493199999999888e+02 1.598063381259064220e-06 -1.690289999999999964e+02
1.470000000000000000e+02 2.400000000000000000e+01 2.937321607146728076e-06 -1.355032199999999989e+02 1.503519274675761317e-06 -1.721459800000000087e+02
1.470000000000000000e+02 2.700000000000000000e+01 3.067114576613864864e-06 -1.329180900000000065e+02 1.422469620516434773e-06 -1.752057700000000011e+02
1.470000000000000000e+02 3.000000000000000000e+01 3.204022077840601092e-06 -1.303348100000000045e+02 1.357400484908884326e-06 -1.779336299999999937e+02
