#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
#==========================================================================================================
  1.0000000e+002	  1.5000000e+001	  1.0429600e-001	  9.2890000e+001	  3.5927600e-003	  7.2690000e+001	
  1.0500000e+002	  1.5000000e+001	  9.7642200e-002	  8.2940000e+001	  5.5047300e-003	  7.2180000e+001	
  1.1000000e+002	  1.5000000e+001	  9.4309900e-002	  7.0690000e+001	  6.7019000e-003	  6.6180000e+001	
  1.1500000e+002	  1.5000000e+001	  9.3884900e-002	  5.3550000e+001	  9.7981100e-003	  4.2200000e+001	
  1.2000000e+002	  1.5000000e+001	  9.2149100e-002	  3.5110000e+001	  1.0787500e-002	  3.3840000e+001	
  1.2500000e+002	  1.5000000e+001	  9.2465800e-002	  1.3250000e+001	  1.2772300e-002	  3.4300000e+000	
  1.3000000e+002	  1.5000000e+001	  9.4531800e-002	 -1.1640000e+001	  1.7187500e-002	 -3.7280000e+001	
  1.3500000e+002	  1.5000000e+001	  9.2978100e-002	 -3.7740000e+001	  2.4993100e-002	 -3.9100000e+001	
  1.4000000e+002	  1.5000000e+001	  9.9048900e-002	 -6.5970000e+001	  2.4119800e-002	 -6.2570000e+001	
  1.4500000e+002	  1.5000000e+001	  1.0284200e-001	 -1.0238000e+002	  2.5903600e-002	 -6.0240000e+001	
  1.5000000e+002	  1.5000000e+001	  1.0483900e-001	 -1.2979000e+002	  1.1454600e-002	  1.7450000e+002	
  1.5500000e+002	  1.5000000e+001	  9.7323000e-002	 -1.7449000e+002	  4.6959000e-002	  1.7009000e+002	
  1.6000000e+002	  1.5000000e+001	  1.3568000e-001	  1.5172000e+002	  5.8776900e-002	  1.7983000e+002	
  1.6500000e+002	  1.5000000e+001	  1.1730400e-001	  1.3619000e+002	  3.5136900e-002	 -1.7224000e+002	
  1.7000000e+002	  1.5000000e+001	  7.0180600e-002	  7.1390000e+001	  4.8488100e-003	  2.3620000e+001	
  1.7500000e+002	  1.5000000e+001	  1.4492800e-001	  2.0840000e+001	  3.8135300e-002	  1.4940000e+001	
  1.8000000e+002	  1.5000000e+001	  1.8799600e-001	  1.4230000e+001	  5.0882700e-002	  1.4570000e+001	
  0.0000000e+000	  2.0000000e+001	  3.0657500e+000	  1.2063000e+002	  1.1154500e+000	 -5.9320000e+001	
  5.0000000e+000	  2.0000000e+001	  2.8357800e+000	  1.2149000e+002	  1.0238600e+000	 -5.8500000e+001	
  1.0000000e+001	  2.0000000e+001	  2.2276200e+000	  1.2444000e+002	  7.8376000e-001	 -5.5660000e+001	
  1.5000000e+001	  2.0000000e+001	  1.4460900e+000	  1.3097000e+002	  4.8157100e-001	 -4.9020000e+001	
  2.0000000e+001	  2.0000000e+001	  7.3055300e-001	  1.4674000e+002	  2.1607400e-001	 -3.0480000e+001	
  2.5000000e+001	  2.0000000e+001	  3.1930600e-001	 -1.6476000e+002	  9.7122600e-002	  3.6780000e+001	
  3.0000000e+001	  2.0000000e+001	  3.2759000e-001	 -1.0442000e+002	  1.2846900e-001	  8.7770000e+001	
  3.5000000e+001	  2.0000000e+001	  3.4269500e-001	 -8.0970000e+001	  1.3048000e-001	  1.0314000e+002	
  4.0000000e+001	  2.0000000e+001	  2.6249100e-001	 -6.9800000e+001	  9.9623300e-002	  1.1242000e+002	
  4.5000000e+001	  2.0000000e+001	  1.5721400e-001	 -5.5360000e+001	  5.8661300e-002	  1.2020000e+002	
  5.0000000e+001	  2.0000000e+001	  5.2472000e-002	 -2.4420000e+001	  2.7355200e-002	  1.3617000e+002	
  5.5000000e+001	  2.0000000e+001	  5.1103300e-002	  7.2430000e+001	  6.4358100e-003	  1.6807000e+002	
  6.0000000e+001	  2.0000000e+001	  8.0730000e-002	  1.0313000e+002	  7.7660500e-003	 -8.7240000e+001	
  6.5000000e+001	  2.0000000e+001	  9.8004500e-002	  1.1368000e+002	  1.0282700e-002	 -5.7380000e+001	
  7.0000000e+001	  2.0000000e+001	  9.9158300e-002	  1.1867000e+002	  1.0494500e-002	 -4.7780000e+001	
  7.5000000e+001	  2.0000000e+001	  9.1880700e-002	  1.2282000e+002	  9.0284400e-003	 -3.3840000e+001	
  8.0000000e+001	  2.0000000e+001	  8.2172200e-002	  1.2350000e+002	  7.8238800e-003	 -2.1050000e+001	
  8.5000000e+001	  2.0000000e+001	  7.3743100e-002	  1.2342000e+002	  5.8958200e-003	 -9.6500000e+000	
  9.0000000e+001	  2.0000000e+001	  6.5109300e-002	  1.2086000e+002	  6.1630800e-003	  3.4800000e+000	
  9.5000000e+001	  2.0000000e+001	  6.0825200e-002	  1.1516000e+002	  6.2067500e-003	  1.5310000e+001	
  1.0000000e+002	  2.0000000e+001	  5.6893300e-002	  1.0502000e+002	  7.7355700e-003	  2.5570000e+001	
  1.0500000e+002	  2.0000000e+001	  5.3948600e-002	  9.3380000e+001	  9.5011900e-003	  3.3800000e+001	
  1.1000000e+002	  2.0000000e+001	  5.4325500e-002	  7.8850000e+001	  1.1425100e-002	  3.7500000e+001	
  1.1500000e+002	  2.0000000e+001	  5.6670400e-002	  5.8680000e+001	  1.5148400e-002	  3.1380000e+001	
  1.2000000e+002	  2.0000000e+001	  5.7836600e-002	  3.8240000e+001	  1.5928500e-002	  2.7350000e+001	
  1.2500000e+002	  2.0000000e+001	  6.1603400e-002	  1.4180000e+001	  1.8439800e-002	  9.1100000e+000	
  1.3000000e+002	  2.0000000e+001	  6.7303900e-002	 -1.2220000e+001	  1.8304200e-002	 -2.2950000e+001	
  1.3500000e+002	  2.0000000e+001	  6.8457900e-002	 -3.8230000e+001	  2.3563700e-002	 -3.1640000e+001	
  1.4000000e+002	  2.0000000e+001	  7.6921600e-002	 -6.7340000e+001	  2.1768700e-002	 -6.9950000e+001	
  1.4500000e+002	  2.0000000e+001	  8.2814400e-002	 -1.0590000e+002	  2.7171300e-002	 -6.9340000e+001	
  1.5000000e+002	  2.0000000e+001	  9.1002000e-002	 -1.3416000e+002	  1.7683300e-002	  1.7720000e+002	
  1.5500000e+002	  2.0000000e+001	  8.8044000e-002	 -1.7629000e+002	  5.8207400e-002	  1.7157000e+002	
  1.6000000e+002	  2.0000000e+001	  1.2148100e-001	  1.4973000e+002	  7.1486700e-002	 -1.7976000e+002	
  1.6500000e+002	  2.0000000e+001	  1.0596900e-001	  1.3228000e+002	  4.1689000e-002	 -1.7219000e+002	
  1.7000000e+002	  2.0000000e+001	  7.1036500e-002	  6.6600000e+001	  8.6853600e-003	  2.0390000e+001	
  1.7500000e+002	  2.0000000e+001	  1.4274800e-001	  2.0690000e+001	  5.0878800e-002	  1.4850000e+001	
  1.8000000e+002	  2.0000000e+001	  1.8284600e-001	  1.4220000e+001	  6.7073800e-002	  1.4490000e+001	
  0.0000000e+000	  2.5000000e+001	  2.9568600e+000	  1.2062000e+002	  1.3784100e+000	 -5.9330000e+001	
  5.0000000e+000	  2.5000000e+001	  2.7354100e+000	  1.2150000e+002	  1.2653800e+000	 -5.8500000e+001	
  1.0000000e+001	  2.5000000e+001	  2.1524400e+000	  1.2445000e+002	  9.7057000e-001	 -5.5680000e+001	
  1.5000000e+001	  2.5000000e+001	  1.4090500e+000	  1.3068000e+002	  6.0251300e-001	 -4.9420000e+001	
  2.0000000e+001	  2.5000000e+001	  7.3058000e-001	  1.4447000e+002	  2.7940400e-001	 -3.3760000e+001	
  2.5000000e+001	  2.5000000e+001	  3.0506900e-001	 -1.7679000e+002	  1.0622100e-001	  2.1930000e+001	
  3.0000000e+001	  2.5000000e+001	  2.4202400e-001	 -1.1174000e+002	  1.1931500e-001	  8.6010000e+001	
  3.5000000e+001	  2.5000000e+001	  2.4815900e-001	 -8.1570000e+001	  1.2319900e-001	  1.0670000e+002	
  4.0000000e+001	  2.5000000e+001	  1.8900200e-001	 -6.8530000e+001	  9.5469300e-002	  1.1947000e+002	
  4.5000000e+001	  2.5000000e+001	  1.1478700e-001	 -5.3860000e+001	  5.8110900e-002	  1.3120000e+002	
  5.0000000e+001	  2.5000000e+001	  3.8306000e-002	 -3.5710000e+001	  3.2049000e-002	  1.4895000e+002	
  5.5000000e+001	  2.5000000e+001	  1.8933000e-002	  7.7420000e+001	  1.2987800e-002	  1.6480000e+002	
  6.0000000e+001	  2.5000000e+001	  3.6462700e-002	  1.2765000e+002	  5.3702500e-003	 -1.5056000e+002	
  6.5000000e+001	  2.5000000e+001	  4.8124900e-002	  1.4125000e+002	  2.1451100e-003	 -6.0380000e+001	
  7.0000000e+001	  2.5000000e+001	  4.9220700e-002	  1.4976000e+002	  3.1504000e-003	 -1.7840000e+001	
  7.5000000e+001	  2.5000000e+001	  4.6794100e-002	  1.5847000e+002	  4.0900100e-003	  1.2760000e+001	
  8.0000000e+001	  2.5000000e+001	  4.2038800e-002	  1.6212000e+002	  4.6948400e-003	  2.5170000e+001	
  8.5000000e+001	  2.5000000e+001	  3.8620200e-002	  1.6360000e+002	  3.9531200e-003	  4.0990000e+001	
  9.0000000e+001	  2.5000000e+001	  3.4366900e-002	  1.6293000e+002	  4.7158200e-003	  3.7350000e+001	
  9.5000000e+001	  2.5000000e+001	  3.2018700e-002	  1.5510000e+002	  5.1212200e-003	  4.0490000e+001	
  1.0000000e+002	  2.5000000e+001	  2.8572400e-002	  1.4180000e+002	  6.7290900e-003	  4.2260000e+001	
  1.0500000e+002	  2.5000000e+001	  2.6492500e-002	  1.2783000e+002	  8.3499600e-003	  4.5650000e+001	
  1.1000000e+002	  2.5000000e+001	  2.6950700e-002	  1.0659000e+002	  1.0795500e-002	  4.6700000e+001	
  1.1500000e+002	  2.5000000e+001	  2.8230600e-002	  7.7870000e+001	  1.3948700e-002	  3.9530000e+001	
  1.2000000e+002	  2.5000000e+001	  2.9612200e-002	  5.1400000e+001	  1.4962800e-002	  3.2910000e+001	
  1.2500000e+002	  2.5000000e+001	  3.4379000e-002	  2.0650000e+001	  1.8862100e-002	  1.6040000e+001	
